SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
O=S(=O)(O)Nc1ccc2OCCOc2c1,1.0135768076008431,3.9751986249999987,163.51833399836838,-2.209594944581999,0.035557988839285695,59.97861018749999,3.76,0.05957586805555561,-0.026642638888888914,4.726714736637605,-0.6436121353373405,-0.18998610937500027,94.0,400.5688338125002,9.169680748456791
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.2049126425109171,4.691375999999998,170.52023648524948,0.6114313520000004,-0.037739904761904766,44.218520250000005,-1.0833333333333333,-0.05261904761904761,-0.07546458333333335,4.755366735731372,-0.6100877171095898,-1.5163599999999997,-26.0,-111.61614400000003,-9.786458333333336
COc1ccc2CC3C4CCCCC4(CCN3C)c2c1,0.4241978787212305,1.4798449777777773,162.26513464086057,-0.14150196395462605,-0.0039984018702390435,31.94284495999999,0.6853086419753095,-0.00675686314683476,0.008056956790123406,5.217757575533337,-0.09361217881254966,0.10919655703703632,32.89481481481486,154.99282812000072,-2.764537037037037
C=Cc1cncc2c1CCOC2=O,0.5274658382029523,2.028035818181817,159.74295743332917,-0.47543513768435686,0.00917159678120923,34.76799058884296,0.3808839381961915,0.00908324271422351,0.0024695652173912256,4.80177320305655,-0.261913445627102,-0.05252399173553713,8.760330578512404,40.608896002065876,-8.872302571166209
CC1=CCCOC1,0.18207794366040667,1.038128470588235,164.43493779911705,-0.556544750588237,-0.010892900546936002,33.241128768166085,0.3321799307958485,-0.01769617144770619,0.008037716262975772,4.202005979230917,-0.03604116764108148,0.03375623529411813,5.647058823529425,24.876205647058768,-1.6145713187235662
CC1(C)[C@@H](OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,3.377514743531333,14.455145999999997,164.6456496176953,2.774101511859813,0.010254432926829274,38.1163689275,0.06191798941798985,0.016119173441734434,-0.014324379629629732,5.438096040568768,-1.895558418398854,-1.5605064999999962,7.801666666666721,54.89916393500243,65.87083333333332
CCOC(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1,2.112030292329527,7.518760838709674,163.76083267201167,-0.5540266834394065,0.02541234530498982,37.49090628121747,0.015113225310936168,0.036353739903869996,-0.01187288043208946,4.640544443549146,-1.4541566276522084,-0.7300984006243502,0.9521331945889786,7.790780283298789,-76.81353335645738
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)C(O)[C@@H](O)[C@@H]1O,2.15510949609109,8.622855999999999,169.54855025424396,0.7512101711658872,-0.038788872824631865,43.676766906666664,-0.7207300053676863,-0.053813000148743094,-0.06401160923242079,4.9015527951596916,-1.0524101240907682,-2.5620515555555556,-33.15358024691357,-138.42875343999998,-17.117283950617285
CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,1.8683130301121464,7.290354039215682,167.69143011222505,-0.2875557262352911,0.035047245925091425,39.31632004229142,0.0034602076124565957,0.05297093112666861,-0.0021183391003459884,4.602630210492869,-1.2191564591641961,-0.1333811764705882,0.17647058823528639,1.0747568627451969,-95.32418087060532
Cc1ccc(NS(=O)(=O)O)cc1I,0.4465788284165666,2.682440952380952,159.57401294424727,-1.9576368391428534,0.09413706809390422,687.9148200746438,0.7687074829931975,0.14251939442443634,-0.020707936507936515,4.61096050893725,-0.4498161696833783,0.20713604761904744,16.142857142857146,16.543634395714328,18.113588896590553
