SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
Cc1cccc2sc(NS(=O)(=O)O)nc12,0.540751163206188,2.8102613043478244,160.3125940148562,-1.3496056403623082,0.08561540817216809,77.55195817391306,3.2812696912413344,0.12514533953758902,-0.020198180529300568,4.69294575413563,-0.5529255430202277,0.09714403024574639,78.75047258979203,341.31326799999965,2.692587147113504
CC(C)C(=O)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,2.143909995657057,7.454977872340422,165.2331832807655,1.2139540477115993,-0.01365537436663814,40.471701196016305,-0.5176927719933613,-0.014913633710941548,-0.039914962464161804,4.898697595948077,-1.056204676263531,-1.5680138270710746,-24.84925305568134,-104.0841492385691,35.22321563301645
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,2.5348169776527167,11.808594534653459,164.26912316765788,1.9198929247142598,6.599566301879486e-05,37.839059209489264,0.16645060453116672,0.0009869734282942832,-0.013584787546025663,5.292724811992866,-1.2888657128290677,-1.3798655763160386,17.81021468483484,98.60955131732182,-5.551212980208915
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,3.200302011304479,13.768655344262292,164.49718302015933,3.326531440227952,0.008958703826992489,37.56871186562752,0.04841608438591811,0.014335188137533195,-0.013537173936777756,5.438096040568768,-1.8067392857990159,-1.4210991152915868,6.197258801397518,48.040076740662144,38.99113701513928
CC1CCCC(NS(=O)(=O)O)C1,0.38828079868876925,3.0317151851851847,168.00922223745687,-1.4028631262222169,0.06938853373958005,60.50766703978053,4.742112482853223,0.10118675213675211,-0.008839231824416979,4.536017824371001,-0.3760163032055752,0.3636198148148149,128.037037037037,544.6750351111116,10.439703207881985
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,2.1554026842355256,8.263699941176466,171.53032551451787,1.4303216632501226,-0.010224225897408871,39.19068704390138,-0.22372713791398954,-0.01498485581367696,-0.033694199209095145,4.924645833964886,-1.1289899938100938,-1.9003011747404903,-15.660899653979268,-58.883988646626605,-1.2762579296424472
O=C(C=Cc1ccccc1)OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1,0.8154168227528339,3.5693308474576253,162.19369643923682,-0.48967843503119834,0.006930853544982062,34.15449966963515,0.5970004970292236,0.008442022217421295,0.006108067377099361,5.04983180154518,-0.42691886561168385,0.046911806952023405,37.61103131284109,177.13547901637423,-14.76524944939194
COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)CC(O)C(C)(C)O2,1.661672439633576,5.3819319183673455,160.07301096405058,0.8160918539149649,-0.006422325813856634,36.48512661141191,-0.0392156862745098,-0.002897048710324181,-0.014030079787016803,5.026794635446807,-0.751609416442305,-0.6068264456476472,-2.0,-3.2341075901708027,17.349715396362633
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1.4975768429551939,4.059479999999999,155.94494302016633,1.4080376735220057,-0.006893877551020422,33.988018000000004,-0.49305555555555614,-0.0049433106575963795,-0.03266336805555561,4.884627428263846,-0.7942341238909558,-0.7626959999999996,-15.777777777777796,-65.70001799999973,-19.385030864197535
O=[N+]([O-])c1ccc(Cl)cc1NS(=O)(=O)O,0.6799389182812617,3.6469081999999986,165.52900931553728,-1.234599785499997,0.08075926741935481,81.8236858875,2.229999999999999,0.12865621774193547,-0.0075519999999999286,4.716588942364524,-0.43603633593649355,0.33979609999999966,44.59999999999998,185.23037424999998,-11.360189471879279
