SMILES,BCUT2D_MRHI,AXp-6dv,piPC4,GATS1d,Kappa3,AATS7i,AATS8i,GATS2v,MATS1v,GATS2m,MATS2s,MATS2d,GATS3dv,GATS4dv,ATSC5c,ATSC5d,GATS6s,ATSC7dv,MPC5,BCUTi-1h,fr_Ndealkylation1,MINssO,MDEC-13,PEOE_VSA8,MINdO,BCUTdv-1l,fr_NH0,naHRing,SlogP_VSA10
CC(C)CC(N)C(=O)NC(C)C(=O)O,5.859686124582074,0.020606990020840463,2.9444389791664403,1.3428571428571427,4.811985946578983,170.10302313532816,165.71051973454308,1.1881647754365707,-0.010173091118772732,0.8079094045629206,0.19248993430811617,-0.21246753246753247,0.978434188034188,1.1630027803521779,0.2663018474044555,-3.75,1.1952602952602958,-19.62109375,13.0,14.540779205070832,0.0,,4.697603470226241,0.0,10.42403265936004,0.9886206961946118,0.0,0.0,0.0
CCOC(=O)[C@H]1O[C@H]1c1ccccc1,5.779491477425267,0.013777556515580698,4.264438892446495,0.8177334943639292,1.7731355792051997,159.3957197166915,158.00599555390855,1.0435528089509967,-0.023253255990789045,0.9846235031999626,0.04398481276217887,0.04051383399209487,0.9795493162877255,1.2293672627235213,0.07273315623102491,-4.857988165680475,1.5062508668000714,-34.165680473372774,31.0,13.642913953637654,0.0,4.853597174981104,0.9182995386645731,0.0,11.24183626228269,0.9880204364007805,0.0,0.0,0.0
COc1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(O)c1)O2,6.061086644200924,0.009450843846921008,5.303304908059076,0.7244175627240141,2.239693085318181,162.51871115971628,163.16446982322947,0.8325003482625759,0.14282308649111403,0.7012394189566737,-0.08782363469863469,-0.016801075268817262,0.8632396117577978,1.0798003523194364,-0.34324515859395965,-3.227146814404432,0.9813479237848984,-59.96398891966758,93.0,13.63831899821211,0.0,4.815546433334582,2.1389984054809523,6.06636706846161,12.413341049382716,0.9975743165468782,0.0,0.0,0.0
C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O,5.930687793425407,0.012143949694487503,5.332718793265369,0.8457761410556857,1.3474948844572274,166.87224972912327,172.05536872062717,0.8000150680941155,0.07514826289692754,0.6107457859754503,0.07744182763852098,0.19566287721627518,0.7863229688811586,0.9323133039910345,0.21772885513473633,-47.0256318974724,1.1691529852821574,-57.93841224635103,283.0,13.648938533565651,0.0,5.454311933106576,8.002091634404279,6.4208216229260096,12.309939426387839,0.9893702826315006,0.0,0.0,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,5.795040459254118,0.009705346072728318,5.459585514144159,0.7703984819734343,2.0374435196195004,154.3776545520756,158.83483453293107,0.9493415433224409,0.09859942287371286,0.703742547080505,0.01639818115345946,-0.14372702205882348,1.09620037930809,1.0577099354490107,-0.4131166492040988,-2.575505350772891,0.9303731098731333,-49.15101070154577,68.0,13.638742924901784,0.0,,,17.696185628620217,11.960076215671453,2.8123473042420875,0.0,1.0,0.0
CC(C)=CCC12CC3C(CC(C(C)(C)O)C3(C)C)(C(=O)C(C(=O)C(C)C)=C1O)C2=O,6.3209791554789465,0.01699736780799852,5.176149732573829,0.9724740932642487,2.7332753217854626,162.5160918639749,163.49456082512384,0.8418028516192624,0.06458107873582015,0.6605020553550988,0.045218287224122494,0.11753352054740336,0.9984595146033918,1.015363893794017,-0.2944802347447658,-33.50137741046833,1.5076313703892756,-269.078971533517,172.0,13.639701194603159,0.0,,15.475701515752117,5.917906046161393,13.034831467309147,0.9878218887792108,0.0,0.0,0.0
CC(O)C1NC(=O)C2CCCN2C1=O,5.972253697252865,0.017943640137754745,3.9318256327243257,0.9627742946708463,1.2790902886699158,173.02781599148076,184.917652024249,1.0959600530591005,0.011936742984077483,0.8407029280298405,0.02618136106508197,-0.0049586776859503676,1.032316795630405,1.3113722947231903,-0.018487830317650215,-7.999999999999999,1.1192804198170927,30.61224489795918,43.0,14.543853256538434,0.0,,1.9192597481868876,6.544756405912575,11.520046296296297,0.9939474927616807,1.0,0.0,0.0
CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,5.6948784798697485,0.01113178762476384,4.867534450455582,1.1138482458019388,11.436021735622633,162.52729734993986,164.39989483264338,0.9213984517351655,-0.11975571416896588,0.7258219388168091,0.15775271178597697,0.13224256204219262,1.474626557417418,0.8846289559591509,1.3217707369910796,-4.383252595155702,0.8813776936103843,-63.41038062283739,164.0,13.661483361187667,0.0,5.042817602111919,19.53596682599258,55.38989759752498,11.65137367127221,0.995030772242265,0.0,0.0,0.0
CC(=O)OCC1=C2C(OC3OC(CO)C(O)C(O)C3O)CC(C)C3(CC(c4ccoc4)OC3=O)C2CCC1,5.810961870238575,0.01769817379427467,5.231442785612917,0.9558258513305832,4.586391138654878,161.0182765676935,163.21612242778863,1.034615546030964,0.05027834481296538,0.9036908097135891,-0.007188199232581902,0.018712847915191226,1.0063580328326716,1.0563898673849983,-0.17413167040721664,-1.6530314097881682,0.8346449870856927,-59.14828341855369,166.0,13.648116771784238,0.0,5.372476129136483,5.178207103417922,18.90801031431363,11.664797459118539,0.9935829483331585,0.0,1.0,0.0
OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.931277215713149,0.012447771233317745,4.060443010546419,1.1990683229813663,3.6467229106733217,167.69855898232976,171.52257604023353,1.2536089967175885,0.1125506193698686,1.0219050822869657,-0.20180398846176206,-0.08993115318416525,0.9727280673640041,1.1352233326534769,0.11494495756828775,1.9506172839506177,0.9226768405057609,-13.382716049382715,70.0,13.638463484484202,0.0,4.880756015369111,,0.0,,1.9852712502316063,0.0,0.0,0.0
COC(=O)c1ccc(NS(=O)(=O)O)cc1,7.866845811138393,0.01674225535685046,4.392904752821065,1.277777777777778,3.563566797746839,168.4027270136946,177.37775183855834,0.8619466232970336,0.005317277662244022,0.8716123977374524,0.46260263618962955,-0.06382978723404255,1.0713268696182794,1.098184468592632,-0.16253380961949926,0.859375,1.0683176714689997,15.358024691358025,26.0,14.539664759948005,0.0,4.450062870055429,0.9085602964160698,0.0,10.428442302847065,0.6444474781425087,0.0,0.0,5.687386274683562
COc1cccc(C2(O)CCCCC2CN(C)C)c1,5.328697407112338,0.025347590163036626,4.544623686120057,0.9564250328581542,3.097196784151031,167.29524792649443,170.05924648245116,0.9287550059124517,-0.011334456348238597,1.0150620951474485,0.019696395988426582,-0.03140861900742193,1.0668363139562076,1.0124483374268833,0.19888866442347658,-13.316115702479332,1.3532700672585942,-18.58677685950414,56.0,14.54453276300916,0.0,5.285469812925171,2.0810607101527907,12.462662452073968,,0.9943779646827287,1.0,0.0,0.0
COc1ccc(C2OCc3ccccc3S2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1,7.990907295122774,0.01697418207493599,5.43644754353529,0.7940795159896283,4.786686575212794,155.82334591796905,156.452986778019,0.8972512525226585,0.016203662789386127,0.9132826715083698,0.18133982097179502,-0.07254626569729011,0.8864414517233509,1.027643292206778,0.30701341186283426,3.8483965014577257,0.7973523512117228,-58.6077097505669,99.0,14.594787493092602,0.0,5.309515426936512,1.6391253653084037,22.715603887124555,10.74438504556668,0.6593793548231709,1.0,0.0,16.169309733438947
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,5.8815282456639055,0.009569590392717245,5.637909730505493,0.8865280289330921,3.8312134650272105,155.04967462967625,157.87430975015593,1.0072407945499293,0.15699662007088774,0.8175886369909712,-0.11981673580787612,-0.09295753778417519,0.9552112545766146,1.0594506951736127,-0.3481853521857293,11.407974368102526,0.7352337645359162,-21.112495550017798,123.0,13.640669343651041,0.0,5.363825769505333,,18.19910120538483,,1.9860176812986272,0.0,1.0,0.0
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,5.924428634678766,0.0335210998763902,3.713572066704308,1.10248953001396,0.6920887919238793,,,0.8937851086427697,0.057299243217453895,0.7821808243633775,0.028523524878678694,-0.11820675467169543,1.3756613756613756,1.4710276967930027,-0.020970564780750125,10.325102880658433,0.0,0.0,37.0,13.63669595387108,0.0,,2.8039657955522017,10.82998093879356,11.810277777777777,0.9924415977107857,0.0,0.0,0.0
CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2,5.8608685897567145,0.016722336039172902,5.142028986800898,0.9379874598562471,1.7091035363864904,165.4151821810402,162.0094130383634,0.899924908754326,0.05473203082428621,0.7425588722896064,0.09652927191190558,-0.05717693836978123,0.9141347765796718,1.0355416252226413,-0.5542651188573509,5.19444444444444,1.0403780011038835,-24.89236111111111,152.0,13.645961182745381,0.0,5.551981764928193,4.167264543444581,16.89634800725517,12.389927849060244,0.9950265388274715,0.0,1.0,0.0
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,6.037757079902934,0.011309437931765679,4.778072520865554,1.0183333333333333,7.063603164129019,163.1292357680392,168.6953568341671,0.9846357883485469,-0.023761313568603292,0.7453982905765866,0.16465808139935265,-0.11138461538461539,1.0399381455107768,1.081006857133049,0.6755499598554207,-2.828125,1.0167094185185095,-91.53125,58.0,14.59487648299178,0.0,4.365159497781667,3.1784973825738496,17.820120411606784,10.624994860042001,0.9966233734862148,1.0,0.0,16.169309733438947
COC(=O)[C@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,5.915034459558572,0.016119252359142938,4.402135587596595,1.1061151079136693,4.851313715887949,165.58853799678735,166.55791149653052,1.0163643140488856,0.028465325858905443,0.7867276642873123,0.14246996512667934,-0.16693687303678179,1.1113877562042613,1.2881554870435032,0.5236466633050393,-4.097505668934239,0.7711152571017733,-58.85714285714285,41.0,14.540792820370312,0.0,4.7385034013605445,2.5028250966874284,6.4208216229260096,10.609218675928181,0.9955248906879277,0.0,0.0,0.0
O=S(=O)(O)Nc1ccccc1-c1ccccc1,7.867005739221096,0.01790657607378173,4.901564199041894,1.1826157926953689,3.05467921134505,167.00315171174535,172.90213899690553,1.0499169622249362,0.06205397821563663,0.900930823399257,0.5846604912306381,-0.0059171597633136865,1.0606962895098488,0.8175675675675677,-0.004172526096013152,-7.579081632653063,1.2454720966658221,-18.805555555555557,45.0,14.53966358541506,0.0,,,5.563451491696996,10.828637881078357,0.6444484029280622,0.0,0.0,5.687386274683562
