SMILES,BCUT2D_MRHI,AXp-6dv,piPC4,GATS1d,Kappa3,AATS7i,AATS8i,GATS2v,MATS1v,GATS2m,MATS2s,MATS2d,GATS3dv,GATS4dv,ATSC5c,ATSC5d,GATS6s,ATSC7dv,MPC5,BCUTi-1h,fr_Ndealkylation1,MINssO,MDEC-13,PEOE_VSA8,MINdO,BCUTdv-1l,fr_NH0,naHRing,SlogP_VSA10
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,5.718731120846795,0.019988964499872662,5.631211781821365,1.0763522416211577,12.54456704402145,163.62355991534952,165.82651031537077,1.0442848796832669,0.007171802935557451,0.9406453727160569,0.009104060074538916,0.025430626488729898,1.2642845168517847,1.1448417938776334,0.675330652820366,2.484680309862411,0.9946642501089008,-82.32847728061049,361.0,13.65803735796517,0.0,5.349617194043652,0.0,53.93641631522725,12.829893388371568,0.9873664216664435,0.0,0.0,0.0
O=S(=O)(O)N(CCN1CCOCC1)S(=O)(=O)O,7.982261250913754,0.03875614975096366,3.912023005428146,1.4713896457765663,4.829997213525873,166.12478169231275,182.11813720400454,0.8928651414031298,-0.08265762945615394,0.7132218789449758,0.49577036375608163,-0.04861609063530755,0.9991396740462378,0.6798299796166819,0.0625153348875748,8.844953173777313,0.7538451380132432,-167.5920915712799,22.0,14.54413149969071,0.0,5.050523510330057,,26.1790256236503,10.7499218946838,0.6436424086963153,2.0,0.0,0.0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,5.8947771969779765,0.01224031010554839,5.064176061024286,1.0135945621751299,5.035968500230694,162.99180366973764,159.84736664980198,1.118037245626867,0.05949462911918538,0.7619234605274304,0.22768122395355847,-0.23076923076923075,1.0050178191357722,1.002579411082773,-0.5013274823622309,2.2099999999999995,0.9443822365200885,-46.31999999999999,60.0,14.594897714035646,0.0,,,17.820120411606784,10.698134553460044,1.9850739454300865,2.0,0.0,16.169309733438947
O=S(=O)(O)NC1CCSCC1,7.988374730320418,0.10301654710481789,3.044522437723423,1.6616161616161613,3.951223722366286,176.1101227122852,,1.2571533091687146,0.06219386676832832,1.161546955458452,0.6119983077701089,-0.08943089430894309,0.823288888888889,0.7488979591836734,-0.0649238994107971,0.25,2.9949685257977974,10.468319559228652,16.0,14.53965169877249,0.0,,,6.041840829147961,10.337108843537415,0.6443742150444497,0.0,0.0,0.0
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,7.900271553455422,0.018593808592647348,5.44592885524981,0.749934674679906,3.8056821341293077,168.74933889370487,166.13519494977012,0.7605479638126116,-0.029434509181704135,0.9544416994847443,0.14620821720310842,0.12194703803344414,1.007937538029734,1.052265349487065,-0.019226466811809804,-1.79476502082094,1.070922618327092,97.86579123243807,80.0,17.427737648491945,0.0,4.339975825008674,2.761374280826133,29.505432181921584,,0.5439040761871907,2.0,2.0,8.78083009534964
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2[N+](=O)[O-])cc1,5.896001910402392,0.011927848430933932,5.110480629065972,0.9746101559376248,4.781475514438623,164.1439322077919,158.81072134042105,1.1180372456268672,0.05949462911918538,0.7619234605274303,0.22635779246112755,-0.1298865069356872,0.9748552195218534,0.9720612102944587,-0.7584336599974665,-0.9500000000000004,1.3848598201302578,45.40000000000001,64.0,14.59489805855549,0.0,,,11.753753343145172,11.10235934262054,1.9850747738905776,2.0,0.0,16.169309733438947
O=C(O)CN=C(Nc1cc(Cl)cc(Cl)c1)NC(c1ccccc1)c1ccccc1,6.347228101938791,0.014874527073803065,5.298942171316879,0.9466983372921615,6.239568384688313,156.24831627042815,155.80836421596587,1.005220826138244,0.04794411010712907,0.6881925910832962,0.18968462177247417,-0.10831353919239904,1.0639493678426233,0.9019393351339219,0.6322154759676687,-1.58984375,0.961791698030595,-4.595314643347047,78.0,14.557206543515477,0.0,,,15.732652902166215,11.085318580396141,0.7730833712270183,1.0,0.0,5.687386274683562
O=C(O)C1(O)CC(O)C(O)C(O)C1,5.769894305057772,0.01729786847258457,3.332204510175204,1.3280632411067197,1.8041698455211972,185.031919740778,184.91765202424898,1.2688719167021056,0.1779098529603885,0.7947681677669935,-0.0014256373986874515,-0.26338483650736616,0.9674871659865737,1.1157734121686058,0.40893954816904865,1.8304,1.2230882381034252,-2.995199999999999,28.0,13.643200352648973,0.0,,,12.841643245852019,10.520037792894936,1.9808921390468368,0.0,0.0,0.0
ON=CC1=CCCOC1,5.778029342283478,0.01840211956961069,3.258096538021482,0.8717948717948718,1.852927112248124,178.66528103073958,184.91765202424898,1.0583973059268705,-0.028157727501258882,1.0841560864845707,-0.09162084891137012,-0.1846153846153846,0.8891589180050717,0.9088618713017751,0.0989239608577975,0.25,2.1387865625687263,-5.530864197530865,12.0,14.559117133490023,0.0,5.063981481481481,,0.0,,1.8941864201937006,1.0,0.0,0.0
CC(O)CNS(=O)(=O)O,7.833063965854453,,2.0794415416798357,1.9140271493212673,7.829999999999999,184.91765202424898,,1.165667937399984,-0.006448368365308727,0.8736075245315245,0.4935657177958848,-0.19394601341863005,1.0425059634243312,0.9390157036840714,0.4089136758226992,-2.419753086419753,2.5419626925325667,13.174211248285326,6.0,14.539647433104165,0.0,,1.0,6.544756405912575,9.869027777777777,0.6444470648962085,0.0,0.0,0.0
CC(C)(C)OC(=O)c1ccc(NS(=O)(=O)O)cc1,7.8668483117385,0.016228861858146083,4.498419816041211,1.4259259259259258,5.153188775510203,163.98255240724612,172.6462891124713,0.8877428116954434,-0.0017205877544621548,0.7146902073779973,0.5195344856587579,-0.11607142857142855,1.130517750071381,0.7639906728847436,-0.18007357724802872,-4.677685950413222,0.9127185793484153,42.0846852362004,32.0,14.539665903293923,0.0,5.137562870055429,2.055020131783324,0.0,10.559909244995826,0.644443253120423,0.0,0.0,5.687386274683562
CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,7.800877503107006,0.01813758581813777,4.8432023497960515,1.0818592600589112,6.917902442931884,163.39725618323428,166.2464499173181,1.1975779821950427,0.051115581411040646,0.7859426526096959,0.1485582107244474,-0.22028547651783772,1.0311663284204764,1.128607888383413,0.7329625870873988,-6.663027865555878,1.1536945574612243,37.69660697756073,71.0,14.563548300651732,0.0,,2.6052389141442056,11.729227103831523,11.25987057117073,0.653461019372574,1.0,0.0,5.687386274683562
C=C1CC23CCC4C(C)(C(=O)OCCCS(=O)(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,7.852844315047376,0.021923766291997847,5.236441962829949,1.1554788429951035,6.896154037198219,160.80982073860042,164.83662679791024,1.095198886493455,0.08334795990365468,0.9280413501258877,0.09463871965286692,-0.036275878575132786,1.0204876497824058,1.070580470483999,0.5495715506829411,16.779835390946502,0.6262270286704117,42.28936137783878,236.0,13.655054817170214,0.0,5.524432605837546,6.049993038198897,0.0,11.14834355499804,0.6400582485306415,0.0,0.0,0.0
CC1=C2C(=CC1)C(C)(O)CCC1C(C)C(=O)OC21,5.76013120814437,0.020841982263432045,4.634728988229636,0.932486510791367,1.4962529829420141,173.5134682925295,184.94901963270794,0.9276672342967066,0.06319915007656864,0.7608641139377748,0.1196017724467125,0.006540222367560456,1.1743032715942534,1.1908259958071281,0.07199693408065964,-21.412742382271464,1.0767426358406607,33.67036011080334,77.0,13.642791075653685,0.0,5.586435185185185,6.717012258952761,5.917906046161393,11.782516061980349,0.9934597474865569,0.0,0.0,0.0
O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1,5.8877186861534225,0.01137691334883962,4.800942540506169,1.0930848661829786,4.7307202634875924,164.6339619364966,166.75276606477428,1.1282292112123797,0.0855301285637554,0.9616947676848987,-0.16082150242463084,-0.09246054788905575,1.0179339807157808,1.2429826537508448,0.23047432447715002,5.765466297322253,1.0014001991301158,-7.402893197907048,96.0,13.645847697111027,0.0,5.0886568124469465,,0.0,12.105553733056544,1.9856670191661943,0.0,0.0,0.0
OCC1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O,5.831949055446233,0.012261650104139814,5.0689042022202315,0.9803642572566874,2.790845813227074,158.12777854289124,160.34651435419033,1.073293968149117,0.09874067338503793,0.9849449073118316,-0.18298357074504684,-0.12239929172200076,1.041897439238939,1.1602893750544756,0.12626356524538457,4.164999999999998,0.9708533383415203,-9.825000000000005,72.0,13.63367230728104,0.0,5.314300359032502,,0.0,,1.986020197308226,0.0,0.0,0.0
